lang	file	raw	intermediate1	intermediate2	updated
hun	hun-001-053	hɔdː	h ɔ dː	hɔdː	hɔdː
hun	hun-001-054	ɛsɛʃ	ɛ s ɛ ʃ	ɛsɛʃ	ɛsɛʃ
hun	hun-001-055	eːsːɛl	eː sː ɛ l	eːsːɛl	eːsːɛl
hun	hun-001-056	vɛs	v ɛ s	vɛs	vɛs
hun	hun-001-057	vɛsː	v ɛ sː	vɛsː	vɛsː
hun	hun-001-058	hazɔl	h a z ɔ l	hazɔl	hazɔl
hun	hun-001-059	hazːɔl	h a zː ɔ l	hazːɔl	hazːɔl
hun	hun-001-062	laːntsoʃ	l aː n t s o ʃ	laːntsoʃ	laːntsoʃ
hun	hun-001-063	laːntsːɔl	l aː n t sː ɔ l	laːntsːɔl	laːntsːɔl
hun	hun-001-064	dɔts	d ɔ t s	dɔts	dɔts
hun	hun-001-065	vitsː	v i t sː	vitsː	vitsː
hun	hun-001-066	vɛʃɛ	v ɛ ʃ ɛ	vɛʃɛ	vɛʃɛ
hun	hun-001-067	vɛʃːɛ	v ɛ ʃː ɛ	vɛʃːɛ	vɛʃːɛ
hun	hun-001-068	vɔʃ	v ɔ ʃ	vɔʃ	vɔʃ
hun	hun-001-069	ˈolvɔʃː	o l v ɔ ʃː	olvɔʃː	olvɔʃː
hun	hun-001-072	tolɔtʰ	t o l ɔ tʰ	tolɔtʰ	tolɔtʰ
hun	hun-001-074	kɛl	k ɛ l	kɛl	kɛl
hun	hun-001-076	eɛre	e ɛ r e	eɛre	ɛre
hun	hun-001-077	ɛrːɛ	ɛ rː ɛ	ɛrːɛ	ɛrːɛ
hun	hun-001-078	vɔr	v ɔ r	vɔr	vɔr
hun	hun-001-079	vɔr	v ɔ r	vɔr	vɔr
hun	hun-001-080	ojɔn	o j ɔ n	ojɔn	ojɔn
hun	hun-001-081	tojːɔm	t o jː ɔ m	tojːɔm	tojːɔm
hun	hun-001-082	uːj	uː j	uːj	uːj
hun	hun-001-083	ujː	u jː	ujː	ujː
hun	hun-001-084	ɔcɔ	ɔ c ɔ	ɔcɔ	ɔcɔ
hun	hun-001-086	fɛɟ	f ɛ ɟ	fɛɟ	fɛɟ
hun	hun-001-087	ɛɟː	ɛ ɟː	ɛɟː	ɛɟː
hun	hun-001-088	ɔɲɔ	ɔ ɲ ɔ	ɔɲɔ	ɔɲɔ
hun	hun-001-089	ɔɲːɔ	ɔ ɲː ɔ	ɔɲːɔ	ɔɲːɔ
hun	hun-001-091	haɲː	h a ɲː	haɲː	haɲː
hun	hun-001-092	ɔkor	ɔ k o r	ɔkor	ɔkor
hun	hun-001-094	lɔkʰ	l ɔ kʰ	lɔkʰ	lɔkʰ
hun	hun-001-095	lɔkʰ	l ɔ kʰ	lɔkʰ	lɔkʰ
hun	hun-001-096	lugɔʃ	l u q̠ ɔ ʃ	luq̠ɔʃ	luɡɔʃ
hun	hun-001-098	mɛg	m ɛ q̠	mɛq̠	mɛɡ
hun	hun-001-099	ʃɛgː	ʃ ɛ q̠	ʃɛq̠	ʃɛɡː
hun	hun-001-100	dohoʃ	d o h o ʃ	dohoʃ	dohoʃ
hun	hun-001-102	doxː	d o xː	doxː	doxː
hun	hun-001-103	peçː	p e çː	peçː	peçː
hun	hun-001-104	ɔgː	ɔ q̠	ɔq̠	ɔɡː
hun	hun-001-105	aːgɔ	aː q̠ ɔ	aːq̠ɔ	ɛɡɛ
hun	hun-001-106	ɛgɛ	ɛ q̠ ɛ	ɛq̠ɛ	iɡɔ
hun	hun-001-107	eːgɛt	eː q̠ ɛ t	eːq̠ɛt	eːɡɛt
hun	hun-001-108	igɔ	i q̠ ɔ	iq̠ɔ	iɡɔ
hun	hun-001-109	ugɔr	u q̠ ɔ r	uq̠ɔr	uɡɔr
hun	hun-001-110	ygɛtʰ	y q̠ ɛ tʰ	yq̠ɛtʰ	yɡɛtʰ
hun	hun-001-111	ɔz	ɔ z	ɔz	ɔz
hun	hun-001-112	aːzik	aː z i k	aːzik	aːzik
hun	hun-001-113	ɛz	ɛ z	ɛz	ɛz
hun	hun-001-115	øːz	øː z	øːz	øːz
hun	hun-001-116	yzlɛtʰ	y z l ɛ tʰ	yzlɛtʰ	yzlɛtʰ
hun	hun-001-117	yːz	yː z	yːz	yːz
hun	hun-001-118	aːr	aː r	aːr	aːr
hun	hun-001-119	iːr	iː r	iːr	iːr
hun	hun-001-120	orː	o rː	orː	orː
hun	hun-001-121	oːrɔ	oː r ɔ	oːrɔ	oːrɔ
hun	hun-001-122	øryl	ø r y l	øryl	øryl
hun	hun-001-123	øryl	ø r y l	øryl	øryl
hun	hun-001-124	uːr	uː r	uːr	uːr
hun	hun-001-125	yrɛg	y r ɛ q̠	yrɛq̠	yrɛɡ
hun	hun-001-126	yːr	yː r	yːr	yːr
hun	hun-001-127	ɔd	ɔ d	ɔd	ɔd
hun	hun-001-128	aːdaːz	aː d aː z	aːdaːz	aːdaːz
hun	hun-001-129	ɛditʰ	ɛ d i tʰ	ɛditʰ	ɛditʰ
hun	hun-001-130	eːdɛʃ	eː d ɛ ʃ	eːdɛʃ	eːdɛʃ
hun	hun-001-131	ido	i d o	ido	ido
hun	hun-001-132	odɔ	o d ɔ	odɔ	odɔ
hun	hun-001-133	oːdɔ	oː d ɔ	oːdɔ	oːdɔ
hun	hun-001-134	ødøn	ø d ø n	ødøn	ødøn
hun	hun-001-135	uton	u t o n	uton	uton
hun	hun-001-136	ydɛ	y d ɛ	ydɛ	ydɛ
hye	hye-008-000	pʰipʰ	pʰ i pʰ	pʰipʰ	pʰipʰ
hye	hye-008-001	bɛtʰkʰ	b ɛ tʰ kʰ	bɛtʰkʰ	bɛtʰkʰ
hye	hye-008-002	pʰatʰ	pʰ a tʰ	pʰatʰ	pʰatʰ
hye	hye-008-003	pʰotʰ	pʰ o tʰ	pʰotʰ	pʰotʰ
hye	hye-008-004	pʰutʰ	pʰ u tʰ	pʰutʰ	pʰutʰ
hye	hye-008-005	mɨn	m ɨ n	mɨn	mɨn
hye	hye-008-006	syn	s y n	syn	syn
hye	hye-008-007	tʰu͡in	tʰ u i n	tʰuin	tʰu͡in
hye	hye-008-008	ha͡i	h a i	hai	ha͡i
hye	hye-008-009	meɾ	m e ɾ	meɾ	meɾ
hye	hye-008-010	neɾs	n e ɾ s	neɾs	neɾs
hye	hye-008-011	pʰur	pʰ u r	pʰur	pʰur
hye	hye-008-012	tʰur	tʰ u r	tʰur	tʰur
hye	hye-008-013	kʰutʰ	kʰ u tʰ	kʰutʰ	kʰutʰ
hye	hye-008-014	kʰupʰ	kʰ u pʰ	kʰupʰ	kʰupʰ
hye	hye-008-015	baɾ	b a ɾ	baɾ	baɾ
hye	hye-008-016	daɣ	d a ɣ	daɣ	daɣ
hye	hye-008-017	gaɣ	q̠ a ɣ	q̠aɣ	ɡaɣ
hye	hye-008-018	ˈfɾansa	f ɾ a n s a	fɾansa	fɾansa
hye	hye-008-019	vɾan	v ɾ a n	vɾan	vɾan
hye	hye-008-020	haβ	h a β	haβ	haβ
hye	hye-008-021	heɸk	h e ɸ k	heɸk	heɸk
hye	hye-008-022	saɾ	s a ɾ	saɾ	saɾ
hye	hye-008-023	ʃaɾ	ʃ a ɾ	ʃaɾ	ʃaɾ
hye	hye-008-024	zadʰ	z a dʰ	zadʰ	zadʰ
hye	hye-008-025	ʒam	ʒ a m	ʒam	ʒam
hye	hye-008-026	aˈsi	a s i	asi	asi
hye	hye-008-027	aˈzadʰ	a z a dʰ	azadʰ	azadʰ
hye	hye-008-028	aˈʃun	a ʃ u n	aʃun	aʃun
hye	hye-008-029	aˈʒan	a ʒ a n	aʒan	aʒan
hye	hye-008-030	tseɾ	t s e ɾ	tseɾ	tseɾ
hye	hye-008-031	tʃerm	t͡ʃ e r m	t͡ʃerm	t͡ʃerm
hye	hye-008-032	tseɣ	t s e ɣ	tseɣ	tseɣ
hye	hye-008-033	dzar	d z a r	dzar	dzar
hye	hye-008-034	dʒar	d͡ʒ a r	d͡ʒar	d͡ʒar
hye	hye-008-035	hats	h a t s	hats	hats
hye	hye-008-036	gaidz	q̠ a i d z	q̠aidz	ɡaidz
hye	hye-008-037	ots	o t s	ots	ots
hye	hye-008-038	jeɾtʃaˈnigʰ	j e ɾ t͡ʃ a n i q̠	jeɾt͡ʃaniq̠	jeɾt͡ʃaniɡ
hye	hye-008-039	dʒandʒ	d͡ʒ a n d͡ʒ	d͡ʒand͡ʒ	d͡ʒand͡ʒ
hye	hye-008-040	xaz	x a z	xaz	xaz
hye	hye-008-041	ɣaˈzaɾ	ɣ a z a ɾ	ɣazaɾ	ɣazaɾ
hye	hye-008-042	razm̩	r a z m̩	razm̩	razm̩
hye	hye-008-043	ɾoˈbe	ɾ o b e	ɾobe	ɾobe
hye	hye-008-044	h̩redor	h̩ r e d o r	h̩redor	h̩redor
hye	hye-008-045	h̩ɾeͮd	h̩ ɾ e d	h̩ɾed	h̩ɾe ͮd
hye	hye-008-046	aˈxor	a x o r	axor	axor
hye	hye-008-047	aˈɣod	a ɣ o d	aɣod	aɣod
hye	hye-008-048	aˈrohtʃ	a r o h t͡ʃ	aroht͡ʃ	aroht͡ʃ
hye	hye-008-049	aˈɾod	a ɾ o d	aɾod	aɾod
hye	hye-008-051	ˈjotʰʌ	j o tʰ ʌ	jotʰʌ	jotʰʌ
hye	hye-008-053	həͬxpʰaˈanl	h ə x pʰ a a n l	həxpʰaanl	hə ͬxpʰanal
hye	hye-008-054	hɔɾanˈtçeʎ	h ɔ ɾ a n t ç e ʎ	hɔɾantçeʎ	hɔɾantçeʎ
hye	hye-008-055	haβeʎˈβadz	h a β e ʎ β a d z	haβeʎβadz	haβeʎβadz
hye	hye-008-056	haβidˈjan	h a β i d j a n	haβidjan	haβidjan
hye	hye-008-058	gəmaxˈneɾ	q̠ ə m a x n e ɾ	q̠əmaxneɾ	ɡəmaxneɾ
hye	hye-008-059	poɾtzankˈneɾ	p o ɾ t z a n k n e ɾ	poɾtzankneɾ	poɾtzankneɾ
hye	hye-008-060	baɾtˈkeɾ	b a ɾ t k e ɾ	baɾtkeɾ	baɾtkeɾ
hye	hye-008-063	asd	a s d	asd	asd
hye	hye-008-064	taŋkʰ	t a ŋ kʰ	taŋkʰ	taŋkʰ
hye	hye-008-065	gaŋg	q̠ a ŋ q̠	q̠aŋq̠	ɡaŋɡ
hye	hye-008-066	jeˈrantʰ	j e r a n tʰ	jerantʰ	jerantʰ
hye	hye-008-067	ʒandʰ	ʒ a n dʰ	ʒandʰ	ʒandʰ
hye	hye-008-068	demkʰ	d e m kʰ	demkʰ	demkʰ
hye	hye-008-069	zampig	z a m p i q̠	zampiq̠	zampiɡ
hye	hye-008-070	vaɾtskʰ	v a ɾ t s kʰ	vaɾtskʰ	vaɾtskʰ
hye	hye-008-071	paxtzaŋkʰ	p a x t z a ŋ kʰ	paxtzaŋkʰ	paxtzaŋkʰ
hye	hye-008-072	aͬxtʃigʰ	a x t͡ʃ i q̠	axt͡ʃiq̠	jes məʃak mən ei
hye	hye-008-074	bəˈʒɪʃkaˈgan	b ə ʒ ɪ ʃ k a q̠ a n	bəʒɪʃkaq̠an	menk hin ask mən eŋkʰ
hye	hye-008-075	ndzuɣd	n d z u ɣ d	ndzuɣd	jes məʃak mən ei
ibb	ibb-009-000	àbá	a b a	aba	aba
ibb	ibb-009-002	ìbá	i b a	iba	iba
ibb	ibb-009-003	ìbâ	i b a	iba	iba
ibb	ibb-009-004	íbâ	i b a	iba	iba
ibb	ibb-009-005	ànìé	a n i e	anie	anie
ibb	ibb-009-006	átìǹsàk	a t i n s a k	atinsak	atinsak
ibb	ibb-009-007	àtúfién	a t u f i e n	atufien	atufien
ibb	ibb-009-008	ájâŋ	a j a ŋ	ajaŋ	ajaŋ
ibb	ibb-009-009	ájéjìn	a j e j i n	ajejin	ajejin
ibb	ibb-009-010	bíááŋá	b i a a ŋ a	biaaŋa	biaaŋa
ibb	ibb-009-012	jìrèŋ	j i r e ŋ	jireŋ	jireŋ
ibb	ibb-009-013	jòmmó	j o m m o	jommo	jommo
ibb	ibb-009-014	jòmó	j o m o	jomo	jomo
ibb	ibb-009-015	ŋwéwép	ŋ w e w e p	ŋwewep	ŋwewep
ibb	ibb-009-016	nèmé	n e m e	neme	neme
ibb	ibb-009-017	nèmmé	n e m m e	nemme	nemme
ibb	ibb-009-018	níé	n i e	nie	nie
ibb	ibb-009-019	nùàì	n u a i	nuai	nuai
ibb	ibb-009-021	ɲ́érìjè	ɲ e r i j e	ɲerije	ɲerije
ibb	ibb-009-022	ɲàmá	ɲ a m a	ɲama	ɲama
ibb	ibb-009-023	àtíǹŋ̃èk	a t i n ŋ e k	atinŋek	atinŋek
ibb	ibb-009-024	ŋwáí	ŋ w a i	ŋwai	ŋwai
ibb	ibb-009-025	máí	m a i	mai	mai
ibb	ibb-009-026	émánà	e m a n a	emana	emana
ibb	ibb-009-027	méɣé	m e ɣ e	meɣe	meɣe
ibb	ibb-009-028	míáká	m i a k a	miaka	miaka
ibb	ibb-009-030	ḿbɛ̂	m b ɛ	mbɛ	mbɛ
ibb	ibb-009-031	m̀mɛ	m m ɛ	mmɛ	mmɛ
ibb	ibb-009-032	ǹnɛ̄	n n ɛ	nnɛ	nnɛ
ibb	ibb-009-033	ǹnɛ́	n n ɛ	nnɛ	nnɛ
ibb	ibb-009-034	ǹtɛ̀	n t ɛ	ntɛ	ntɛ
ibb	ibb-009-035	ŋ̀kɛ́	ŋ k ɛ	ŋkɛ	ŋkɛ
ibb	ibb-009-036	ɲ́á	ɲ a	ɲa	ɲa
ibb	ibb-009-037	ŋ̀wo	ŋ w o	ŋwo	ŋwo
ibb	ibb-009-038	ŋ́k͡pɔ́	ŋ k͡p ɔ	ŋk͡pɔ	ŋk͡pɔ
ibb	ibb-009-039	ɲ́ɲâ	ɲ ɲ a	ɲɲa	ɲɲa
ibb	ibb-009-040	ɲɔ́ŋ	ɲ ɔ ŋ	ɲɔŋ	ɲɔŋ
ibb	ibb-009-041	áŋwá	a ŋ w a	aŋwa	aŋwa
ibb	ibb-009-042	ŋwɔ́n	ŋ w ɔ n	ŋwɔn	ŋwɔn
ibb	ibb-009-043	ŋwɔ́ŋ	ŋ w ɔ ŋ	ŋwɔŋ	ŋwɔŋ
ibb	ibb-009-044	áŋwáàn	a ŋ w a a n	aŋwaan	aŋwaan
ibb	ibb-009-045	màn	m a n	man	man
ibb	ibb-009-046	nɨ̀m	n ɨ m	nɨm	nɨm
ibb	ibb-009-048	jɛ́m	j ɛ m	jɛm	jɛm
ibb	ibb-009-049	jɔ̀m	j ɔ m	jɔm	jɔm
ibb	ibb-009-050	nɛ́k	n ɛ k	nɛk	nɛk
ibb	ibb-009-051	ɲimɛ́	ɲ i m ɛ	ɲimɛ	ɲimɛ
ibb	ibb-009-052	fɛ́n	f ɛ n	fɛn	fɛn
ibb	ibb-009-053	jááŋ	j a a ŋ	jaaŋ	jaaŋ
ibb	ibb-009-054	fɔ̀n	f ɔ n	fɔn	fɔn
ibb	ibb-009-055	fíɔ̀n	f i ɔ n	fiɔn	fiɔn
ibb	ibb-009-056	tíɔ́n	t i ɔ n	tiɔn	tiɔn
ibb	ibb-009-057	twɛ́n	t w ɛ n	twɛn	twɛn
ibb	ibb-009-058	swàn	s w a n	swan	swan
ibb	ibb-009-059	bɔ́ɣɔ́	b ɔ ɣ ɔ	bɔɣɔ	bɔɣɔ
ibb	ibb-009-060	báná	b a n a	bana	bana
ibb	ibb-009-061	báŋá	b a ŋ a	baŋa	baŋa
ibb	ibb-009-062	béné	b e n e	bene	bene
ibb	ibb-009-063	bónó	b o n o	bono	bono
ibb	ibb-009-065	dɔ́nɔ́	d ɔ n ɔ	dɔnɔ	dɔnɔ
ibb	ibb-009-066	bénì	b e n i	beni	beni
ibo	ibo-008-000	ịpa	i p a	ipa	ịpa
ibo	ibo-008-001	ịphà	i p h a	ipha	ịpha
ibo	ibo-008-002	ibè	i b e	ibe	ibe
ibo	ibo-008-004	ịma	i m a	ima	ịma
ibo	ibo-008-007	ivù	i v u	ivu	ivu
ibo	ibo-008-008	ịṽụ̀	i ṽ u	iṽu	ịṽụ
ibo	ibo-008-009	ite	i t e	ite	ite
ibo	ibo-008-010	ìthè	i t h e	ithe	ithe
ibo	ibo-008-011	ide	i d e	ide	ide
ibo	ibo-008-013	ịsa	i s a	isa	ịsa
ibo	ibo-008-014	àʃị	a ʃ i	aʃi	aʃị
ibo	ibo-008-016	ìʃ̃iì,ìsíì	i ʃ i i i s i i	iʃiiisii	iʃ̃ii
ibo	ibo-008-017	izù	i z u	izu	izu
ibo	ibo-008-018	oʒi,ózí	o ʒ i o z i	oʒiozi	ozi
ibo	ibo-008-019	iz̃u	i z̃ u	iz̃u	iz̃u
ibo	ibo-008-021	anụ	a n u	anu	anụ
ibo	ibo-008-022	iri	i r i	iri	iri
ibo	ibo-008-024	ilì	i l i	ili	ili
ibo	ibo-008-025	aɲa	a ɲ a	aɲa	aɲa
ibo	ibo-008-026	ịjọ̀	i j o	ijo	ịjọ
ibo	ibo-008-027	ịkà	i k a	ika	ịka
ibo	ibo-008-028	ịkhà	i k h a	ikha	ịkha
ibo	ibo-008-029	ịɡa	i ɡ a	iɡa	ịɡa
ibo	ibo-008-031	aɣa	a ɣ a	aɣa	aɣa
ibo	ibo-008-032	ịŋụ	i ŋ u	iŋu	ịŋụ
ibo	ibo-008-033	òkpu	o k p u	okpu	okpu
ibo	ibo-008-034	ụɡbọ	u ɡ b o	uɡbo	ụɡbọ
ibo	ibo-008-035	iwè	i w e	iwe	iwe
ibo	ibo-008-036	ohu	o h u	ohu	ohu
ibo	ibo-008-037	ịh̃ị	i h i	ihi	ịh̃ị
ibo	ibo-008-038	imi	i m i	imi	imi
ibo	ibo-008-039	ịrị	i r i	iri	ịrị
ibo	ibo-008-040	ewu	e w u	ewu	ewu
ibo	ibo-008-041	eɡho	e ɡ h o	eɡho	eɡho
ibo	ibo-008-042	àsaà	a s a a	asaa	asaa
ibo	ibo-008-043	ọdjọọ	o d j o o	odjoo	ọdjọọ
ibo	ibo-008-044	odo	o d o	odo	odo
ibo	ibo-008-045	ụkwụ	u k w u	ukwu	ụkwụ
ibo	ibo-008-046	ukwu	u k w u	ukwu	ukwu
ibo	ibo-008-047	kwà	k w a	kwa	kwa
ibo	ibo-008-048	ịkwa	i k w a	ikwa	ịkwa
ibo	ibo-008-049	ịpja	i p j a	ipja	ịpja
ibo	ibo-008-051	ịbhjà	i b h j a	ibhja	ịbhja
ibo	ibo-008-052	ibje	i b j e	ibje	ibje
ibo	ibo-008-055	idje	i d j e	idje	ọtjị
ibo	ibo-008-056	idhje	i d h j e	idhje	ọtjị
idu	idu-003-000	àɡbáhá	a ɡ b a h a	aɡbaha	aɡbaha
idu	idu-003-001	áɡbèìpóī	a ɡ b e i p o i	aɡbeipoi	aɡbeipoi
idu	idu-003-002	àɡbɛ̀hìì	a ɡ b ɛ h i i	aɡbɛhii	aɡbɛhii
idu	idu-003-003	ìɡbí	i ɡ b i	iɡbi	iɡbi
idu	idu-003-004	àgbó	a q̠ b o	aq̠bo	aɡbo
idu	idu-003-005	àgbɔ̀	a q̠ b ɔ	aq̠bɔ	aɡbɔ
idu	idu-003-006	óɡbùdù	o ɡ b u d u	oɡbudu	oɡbudu
idu	idu-003-007	òtúkpá	o t u k p a	otukpa	otukpa
idu	idu-003-010	ákpɛ́tɛ́t̪	a k p ɛ t ɛ t̪	akpɛtɛt̪	akpɛtɛt̪
idu	idu-003-011	ékpè	e k p e	ekpe	ekpe
idu	idu-003-012	ákpítī	a k p i t i	akpiti	akpiti
idu	idu-003-013	ēkpò	e k p o	ekpo	ekpo
idu	idu-003-014	ɔ́kpɔ́tɔ́t̪kwù	ɔ k p ɔ t ɔ t̪ k w u	ɔkpɔtɔt̪kwu	ɔkpɔtɔt̪kwu
idu	idu-003-015	òtùkpó	o t u k p o	otukpo	otukpo
idu	idu-003-016	ópáàkpɔ̀tɔ̀íbí	o p a a k p ɔ t ɔ i b i	opaakpɔtɔibi	opaakpɔtɔibi
idu	idu-003-018	ŋ́má	ŋ m a	ŋma	ŋma
idu	idu-003-019	íkpúkpū	i k p u k p u	ikpukpu	ikpukpu
idu	idu-003-022	óŋmíìní	o ŋ m i i n i	oŋmiini	oŋmiini
idu	idu-003-023	óŋmóòtùkpó	o ŋ m o o t u k p o	oŋmootukpo	oŋmootukpo
idu	idu-003-024	áŋmɔ̀	a ŋ m ɔ	aŋmɔ	aŋmɔ
idu	idu-003-025	óŋmúm̀ìjē	o ŋ m u m i j e	oŋmumije	oŋmumije
idu	idu-003-026	ɛ̀pà	ɛ p a	ɛpa	ɛpa
idu	idu-003-029	àpɛ̀	a p ɛ	apɛ	apɛ
idu	idu-003-030	àpɛ́	a p ɛ	apɛ	apɛ
idu	idu-003-031	èpèlìpè	e p e l i p e	epelipe	epelipe
idu	idu-003-032	ìpí	i p i	ipi	ipi
idu	idu-003-033	ìpóòtùkpó	i p o o t u k p o	ipootukpo	ipootukpo
idu	idu-003-034	ɛ̀pɔ̄	ɛ p ɔ	ɛpɔ	ɛpɔ
idu	idu-003-035	ɔ̀pù	ɔ p u	ɔpu	ɔpu
idu	idu-003-036	ádā	a d a	ada	ada
idu	idu-003-037	òdè	o d e	ode	ode
idu	idu-003-038	ɛ̀ɡɛ̀dɛ̀	ɛ ɡ ɛ d ɛ	ɛɡɛdɛ	ɛɡɛdɛ
idu	idu-003-039	ídíǹdì	i d i n d i	idindi	idindi
idu	idu-003-040	ìdōkō	i d o k o	idoko	idoko
idu	idu-003-041	ìdɔ̄mà	i d ɔ m a	idɔma	idɔma
idu	idu-003-042	ɛ̀tá	ɛ t a	ɛta	ɛta
idu	idu-003-043	àtéèpù	a t e e p u	ateepu	ateepu
idu	idu-003-044	ɛ̀tɛ́	ɛ t ɛ	ɛtɛ	ɛtɛ
idu	idu-003-045	útīhī	u t i h i	utihi	utihi
idu	idu-003-046	ìtódò	i t o d o	itodo	itodo
idu	idu-003-047	ìtódɛ̀bɛ́	i t o d ɛ b ɛ	itodɛbɛ	itodɛbɛ
idu	idu-003-048	ɔ́tɔ̄	ɔ t ɔ	ɔtɔ	ɔtɔ
idu	idu-003-049	ítū	i t u	itu	itu
idu	idu-003-050	àkā	a k a	aka	aka
idu	idu-003-051	àkɛ̄ɛ̀ɡl̀ɛ̀	a k ɛ ɛ ɡ l ɛ	akɛɛɡlɛ	akɛɛɡlɛ
idu	idu-003-052	àkèkléī	a k e k l e i	akeklei	akeklei
idu	idu-003-054	íkínábɔ̄	i k i n a b ɔ	ikinabɔ	ikinabɔ
idu	idu-003-055	íkókó	i k o k o	ikoko	ikoko
ilo	ilo-000-000	ˈpʰiko	pʰ i k o	pʰiko	pʰiko
ilo	ilo-000-001	ˈlɑpʰit	l ɑ pʰ i t	lɑpʰit	lɑpʰit
ilo	ilo-000-002	ˈnɛpnɛp	n ɛ p n ɛ p	nɛpnɛp	nɛpnɛp
ilo	ilo-000-003	ˈbiko	b i k o	biko	biko
ilo	ilo-000-004	ˈlɑbit	l ɑ b i t	lɑbit	lɑbit
ilo	ilo-000-005	ˈnɛbnɛb	n ɛ b n ɛ b	nɛbnɛb	nɛbnɛb
ilo	ilo-000-006	tɑˈgɑ	t ɑ q̠ ɑ	tɑq̠ɑ	tɑɡɑ
ilo	ilo-000-007	ˈsɑltʰɑ	s ɑ l tʰ ɑ	sɑltʰɑ	sɑltʰɑ
ilo	ilo-000-008	ˈsɑgɑt	s ɑ q̠ ɑ t	sɑq̠ɑt	sɑɡɑt
ilo	ilo-000-009	dɑˈgɑ	d ɑ q̠ ɑ	dɑq̠ɑ	dɑɡɑ
ilo	ilo-000-010	ˈsɑldɑ	s ɑ l d ɑ	sɑldɑ	sɑldɑ
ilo	ilo-000-011	ˈsɑgɑd	s ɑ q̠ ɑ d	sɑq̠ɑd	sɑɡɑd
ilo	ilo-000-012	ˈkurɑ	k u r ɑ	kurɑ	kurɑ
ilo	ilo-000-013	ˈbukɑr	b u k ɑ r	bukɑr	bukɑr
ilo	ilo-000-014	iˈrik	i r i k	irik	irik
ilo	ilo-000-015	ˈgurɑ	q̠ u r ɑ	q̠urɑ	ɡurɑ
ilo	ilo-000-016	ˈbugɑs	b u q̠ ɑ s	buq̠ɑs	buɡɑs
ilo	ilo-000-017	ˈirig	i r i q̠	iriq̠	iriɡ
ilo	ilo-000-018	ʔiˈdʒɑɪ	ʔ i d͡ʒ ɑ ɪ	ʔid͡ʒɑɪ	ʔid͡ʒɑɪ
ilo	ilo-000-019	ɑlʔo	ɑ l ʔ o	ɑlʔo	ɑlʔo
ilo	ilo-000-020	ˈgɑmʔud	q̠ ɑ m ʔ u d	q̠ɑmʔud	ɡɑmʔud
ilo	ilo-000-021	gɑˈmud	q̠ ɑ m u d	q̠ɑmud	ɡɑmud
ilo	ilo-000-022	ˈkitik	k i t i k	kitik	kitik
ilo	ilo-000-023	ˈʔitik	ʔ i t i k	ʔitik	ʔitik
ilo	ilo-000-024	ˈitlog	i t l o q̠	itloq̠	itloɡ
ilo	ilo-000-025	ˈiʔlog	i ʔ l o q̠	iʔloq̠	iʔloɡ
ilo	ilo-000-026	ˈsɑlɯg	s ɑ l ɯ q̠	sɑlɯq̠	sɑlɯɡ
ilo	ilo-000-027	sɛlːˈɛp	s ɛ lː ɛ p	sɛlːɛp	sɛlːɛp
ilo	ilo-000-028	ˈsili	s i l i	sili	sili
ilo	ilo-000-030	suˈlit	s u l i t	sulit	sulit
ilo	ilo-000-031	rɑˈsɑ	r ɑ s ɑ	rɑsɑ	rɑsɑ
ilo	ilo-000-032	rɑˈsi	r ɑ s i	rɑsi	rɑsi
ilo	ilo-000-033	ˈrɑpɑs	r ɑ p ɑ s	rɑpɑs	rɑpɑs
ilo	ilo-000-034	ˈrɑpis	r ɑ p i s	rɑpis	rɑpis
ilo	ilo-000-035	mɑˈtɑ	m ɑ t ɑ	mɑtɑ	mɑtɑ
ilo	ilo-000-036	lɑˈmɑɯ	l ɑ m ɑ ɯ	lɑmɑɯ	lɑmɑɯ
ilo	ilo-000-037	nɑˈmɑn	n ɑ m ɑ n	nɑmɑn	nɑmɑn
ilo	ilo-000-038	ˈlɑnɑ	l ɑ n ɑ	lɑnɑ	lɑnɑ
ilo	ilo-000-039	sɑrˈtin	s ɑ r t i n	sɑrtin	sɑrtin
ilo	ilo-000-040	ŋɑˈtɑ	ŋ ɑ t ɑ	ŋɑtɑ	ŋɑtɑ
ilo	ilo-000-041	lɑˈŋɑ	l ɑ ŋ ɑ	lɑŋɑ	lɑŋɑ
ilo	ilo-000-042	sɑrˈmiŋ	s ɑ r m i ŋ	sɑrmiŋ	sɑrmiŋ
ilo	ilo-000-043	ˈŋɑŋɑ	ŋ ɑ ŋ ɑ	ŋɑŋɑ	ŋɑŋɑ
ilo	ilo-000-044	lɑmbˈoŋ	l ɑ m b o ŋ	lɑmboŋ	lɑmboŋ
ilo	ilo-000-045	lɑmpˈoŋ	l ɑ m p o ŋ	lɑmpoŋ	lɑmpoŋ
ilo	ilo-000-046	ˈlɑŋka	l ɑ ŋ k a	lɑŋka	lɑŋka
ilo	ilo-000-047	ˈsɑŋka	s ɑ ŋ k a	sɑŋka	sɑŋka
ilo	ilo-000-048	lɑŋgˈon	l ɑ ŋ q̠ o n	lɑŋq̠on	lɑŋɡon
ilo	ilo-000-049	ˈsɑŋgɑ	s ɑ ŋ q̠ ɑ	sɑŋq̠ɑ	sɑŋɡɑ
ilo	ilo-000-050	ˈrɑbɛr	r ɑ b ɛ r	rɑbɛr	rɑbɛr
ilo	ilo-000-051	ˈsɑri	s ɑ r i	sɑri	sɑri
